OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_lfstats1,2,0.8,1.6,40.0,60.0,0.665,1.1, 1.71843385696
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0,0.0075, 0.84034717083
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0075,0.0225, (0.731683+14.4885*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0225,0.0375, (0.976468+3.60924*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0375,0.0525, (1.08293+0.770299*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0525,0.0675, (0.886059+4.52019*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0675,0.0825, (1.21459+-0.346947*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0825,0.0975, (0.797405+4.70984*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.0975,0.1125, (1.45721+-2.05743*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.1125,0.14, (1.20904+0.148565*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.14,0.2, (1.03478+1.39327*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.2,0.28, (1.45232+-0.694439*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.28,0.665, (1.09435+0.584052*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,40.0,60.0,0.665,1.1, 1.48273944855
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0,0.0075, 0.880325734615
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0075,0.0225, (0.682827+26.3332*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0225,0.0375, (1.24633+1.28868*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0375,0.0525, (1.30974+-0.402244*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0525,0.0675, (0.513342+14.7672*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0675,0.0825, (2.32932+-12.1362*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0825,0.0975, (0.566714+9.22873*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.0975,0.1125, (1.20221+2.71085*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.1125,0.14, (1.58632+-0.703508*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.14,0.2, (1.31349+1.24531*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.2,0.28, (1.44418+0.591844*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.28,0.665, (1.09686+1.83226*x)
3, iterativefit, down_lfstats1,2,0.0,0.8,60.0,10000.0,0.665,1.1, 2.31531763077
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0,0.0075, 0.872724354267
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0075,0.0225, (0.712104+21.416*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0225,0.0375, (1.02282+7.60628*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0375,0.0525, (1.34551+-0.998775*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0525,0.0675, (1.08613+3.9418*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0675,0.0825, (0.57487+11.5161*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0825,0.0975, (1.97769+-5.48781*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.0975,0.1125, (2.2412+-8.19049*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.1125,0.14, (0.435565+7.8596*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.14,0.2, (1.497+0.277907*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.2,0.28, (1.7066+-0.770065*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.28,0.665, (1.03525+1.62759*x)
3, iterativefit, down_lfstats1,2,0.8,1.6,60.0,10000.0,0.665,1.1, 2.11760258675
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0,0.0075, 0.853284180164
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0075,0.0225, (0.720325+17.7279*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0225,0.0375, (0.984943+5.96711*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0375,0.0525, (0.99412+5.7224*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0525,0.0675, (1.57888+-5.41597*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0675,0.0825, (1.52092+-4.55726*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0825,0.0975, (0.296353+10.286*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.0975,0.1125, (0.68117+6.33915*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.1125,0.14, (1.71154+-2.81972*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.14,0.2, (1.17308+1.02644*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.2,0.28, (1.50323+-0.624329*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.28,0.665, (1.14227+0.664817*x)
3, iterativefit, down_lfstats1,2,1.6,2.5,60.0,10000.0,0.665,1.1, 1.58437693119
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.0,0.08, 0.881700694561
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.08,0.2, (0.7884+1.16626*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.2,0.28, (0.551136+2.35258*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.28,0.36, (1.40021+-0.679815*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.36,0.44, (1.03474+0.335369*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.44,0.52, (1.76417+-1.32242*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.52,0.6, (1.01+0.127909*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.6,0.68, (0.938096+0.247742*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.68,0.76, (1.32881+-0.326844*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.76,0.82, (2.03338+-1.2539*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.82,0.86, (0.660922+0.419825*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.86,0.9, (-0.186319+1.40499*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.9,0.935, (3.11439+-2.26247*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.935,0.965, (1.21301+-0.228906*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.965,0.995, (4.29939+-3.42723*x)
3, iterativefit, up_jes,0,0.0,2.5,20.0,30.0,0.995,1.1, 0.889300823212
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.0,0.08, 1.09536957741
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.08,0.2, (1.05116+0.552611*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.2,0.28, (1.26312+-0.507209*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.28,0.36, (1.54903+-1.52831*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.36,0.44, (0.598666+1.1116*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.44,0.52, (1.29464+-0.470158*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.52,0.6, (1.41487+-0.701379*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.6,0.68, (0.701448+0.487664*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.68,0.76, (1.26826+-0.345877*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.76,0.82, (1.05113+-0.0601888*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.82,0.86, (0.928537+0.0893176*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.86,0.9, (1.50506+-0.58106*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.9,0.935, (0.156296+0.917569*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.935,0.965, (2.82999+-1.942*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.965,0.995, (3.03171+-2.15103*x)
3, iterativefit, up_jes,0,0.0,2.5,30.0,50.0,0.995,1.1, 0.891432106495
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.0,0.08, 1.20061385632
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.08,0.2, (1.26286+-0.778052*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.2,0.28, (1.15724+-0.249955*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.28,0.36, (1.0801+0.025548*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.36,0.44, (0.98006+0.303429*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.44,0.52, (1.30313+-0.430818*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.52,0.6, (1.60258+-1.00668*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.6,0.68, (0.587379+0.685317*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.68,0.76, (1.41159+-0.526765*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.76,0.82, (1.66349+-0.8582*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.82,0.86, (-0.0926153+1.28339*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.86,0.9, (1.35883+-0.404337*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.9,0.935, (2.33065+-1.48414*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.935,0.965, (-0.588818+1.63829*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.965,0.995, (4.14909+-3.27147*x)
3, iterativefit, up_jes,0,0.0,2.5,50.0,70.0,0.995,1.1, 0.893983006477
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.0,0.08, 1.24796390533
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.08,0.2, (1.33963+-1.14587*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.2,0.28, (1.2754+-0.824711*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.28,0.36, (0.764581+0.999652*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.36,0.44, (1.30414+-0.499128*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.44,0.52, (1.48003+-0.898874*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.52,0.6, (0.864924+0.284021*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.6,0.68, (1.29635+-0.435026*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.68,0.76, (0.99717+0.00494868*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.76,0.82, (0.586321+0.545539*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.82,0.86, (2.30034+-1.54473*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.86,0.9, (1.04041+-0.0796929*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.9,0.935, (-0.46182+1.58945*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.935,0.965, (3.00038+-2.11343*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.965,0.995, (2.59132+-1.68954*x)
3, iterativefit, up_jes,0,0.0,2.5,70.0,100.0,0.995,1.1, 0.910227656364
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.0,0.08, 1.39565479755
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.08,0.2, (1.56448+-2.11029*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.2,0.28, (1.22313+-0.403562*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.28,0.36, (1.14415+-0.12148*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.36,0.44, (1.25177+-0.420439*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.44,0.52, (1.39387+-0.743383*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.52,0.6, (0.930344+0.148012*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.6,0.68, (1.12589+-0.177896*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.68,0.76, (1.18259+-0.261279*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.76,0.82, (1.02688+-0.0563999*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.82,0.86, (1.12211+-0.172538*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.86,0.9, (1.19203+-0.253829*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.9,0.935, (0.835864+0.141905*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.935,0.965, (1.04529+-0.0820835*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.965,0.995, (3.41623+-2.53901*x)
3, iterativefit, up_jes,0,0.0,2.5,100.0,10000.0,0.995,1.1, 0.889912486076
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0,0.0075, 0.851774096489
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0075,0.0225, (0.768952+11.0429*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0225,0.0375, (0.953223+2.85308*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0375,0.0525, (1.14539+-2.27145*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0525,0.0675, (1.12858+-1.95122*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0675,0.0825, (0.738267+3.83121*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0825,0.0975, (0.741958+3.78648*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.0975,0.1125, (0.590817+5.33663*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.1125,0.14, (1.06243+1.14452*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.14,0.2, (1.20692+0.112418*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.2,0.28, (1.12253+0.534406*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.28,0.665, (1.23575+0.130025*x)
3, iterativefit, up_jes,2,0.0,0.8,20.0,30.0,0.665,1.1, 1.32222020626
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0,0.0075, 0.881136953831
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0075,0.0225, (0.818182+8.39399*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0225,0.0375, (0.98387+1.0301*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0375,0.0525, (1.09881+-2.03492*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0525,0.0675, (1.18148+-3.60967*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0675,0.0825, (0.500986+6.47176*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0825,0.0975, (0.746513+3.49568*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.0975,0.1125, (0.37897+7.26535*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.1125,0.14, (1.243+-0.414926*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.14,0.2, (0.9483+1.69008*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.2,0.28, (1.22294+0.316899*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.28,0.665, (1.23699+0.266718*x)
3, iterativefit, up_jes,2,0.8,1.6,20.0,30.0,0.665,1.1, 1.4143538475
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0,0.0075, 1.34665513039
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0075,0.0225, (1.42622+-10.6087*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0225,0.0375, (1.58597+-17.7089*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0375,0.0525, (1.27904+-9.52399*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0525,0.0675, (0.924389+-2.76874*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0675,0.0825, (0.197572+7.99893*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0825,0.0975, (0.341506+6.25427*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.0975,0.1125, (0.555386+4.06063*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.1125,0.14, (0.442269+5.06611*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.14,0.2, (0.876675+1.96322*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.2,0.28, (0.730447+2.69435*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.28,0.665, (1.11976+1.30397*x)
3, iterativefit, up_jes,2,1.6,2.5,20.0,30.0,0.665,1.1, 1.98689317703
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0,0.0075, 0.831771433353
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0075,0.0225, (0.685082+19.5586*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0225,0.0375, (1.05132+3.28143*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0375,0.0525, (1.22966+-1.47448*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0525,0.0675, (0.719891+8.23549*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0675,0.0825, (1.72728+-6.68871*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0825,0.0975, (0.771731+4.89364*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.0975,0.1125, (-0.477022+17.7014*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.1125,0.14, (2.57337+-9.41326*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.14,0.2, (0.74851+3.62148*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.2,0.28, (1.23575+1.18528*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.28,0.665, (1.56425+0.0120535*x)
3, iterativefit, up_jes,2,0.0,0.8,30.0,40.0,0.665,1.1, 1.57226860523
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0,0.0075, 0.838881611824
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0075,0.0225, (0.713844+16.6717*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0225,0.0375, (1.02927+2.65296*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0375,0.0525, (1.12413+0.12335*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0525,0.0675, (1.28738+-2.98625*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0675,0.0825, (0.785611+4.44736*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0825,0.0975, (0.563085+7.14464*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.0975,0.1125, (1.32338+-0.653251*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.1125,0.14, (1.2837+-0.300503*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.14,0.2, (1.05508+1.33249*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.2,0.28, (0.682993+3.19291*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.28,0.665, (1.79821+-0.79*x)
3, iterativefit, up_jes,2,0.8,1.6,30.0,40.0,0.665,1.1, 1.2728574276
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0,0.0075, 1.08447682858
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0075,0.0225, (1.09603+-1.54042*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0225,0.0375, (1.21503+-6.82924*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0375,0.0525, (1.2658+-8.18314*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0525,0.0675, (0.960749+-2.37265*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0675,0.0825, (0.744626+0.829176*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0825,0.0975, (0.399485+5.0127*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.0975,0.1125, (0.487128+4.1138*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.1125,0.14, (0.418341+4.72524*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.14,0.2, (1.00032+0.568269*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.2,0.28, (0.723468+1.95251*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.28,0.665, (0.871975+1.42213*x)
3, iterativefit, up_jes,2,1.6,2.5,30.0,40.0,0.665,1.1, 1.81769192219
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0,0.0075, 0.855068325996
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0075,0.0225, (0.669818+24.7*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0225,0.0375, (1.08732+6.14452*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0375,0.0525, (1.11392+5.43503*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0525,0.0675, (1.40824+-0.170938*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0675,0.0825, (1.60777+-3.12701*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0825,0.0975, (2.43065+-13.1013*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.0975,0.1125, (-2.18306+34.2188*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.1125,0.14, (2.17429+-4.51322*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.14,0.2, (1.57046+-0.200148*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.2,0.28, (2.01619+-2.42879*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.28,0.665, (1.02213+1.12145*x)
3, iterativefit, up_jes,2,0.0,0.8,40.0,60.0,0.665,1.1, 1.76788604259
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0,0.0075, 0.850173890591
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0075,0.0225, (0.69105+21.2165*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0225,0.0375, (0.959931+9.26623*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0375,0.0525, (1.30616+0.0334501*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0525,0.0675, (1.40206+-1.79323*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0675,0.0825, (1.48963+-3.09055*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0825,0.0975, (0.479327+9.15554*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.0975,0.1125, (1.00883+3.72471*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.1125,0.14, (1.73602+-2.7392*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.14,0.2, (1.40314+-0.361453*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.2,0.28, (0.653063+3.38892*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.28,0.665, (1.59904+0.0104455*x)
3, iterativefit, up_jes,2,0.8,1.6,40.0,60.0,0.665,1.1, 1.60598313808
3, iterativefit, up_jes,2,1.6,2.5,40.0,60.0,-15.0,0.0, 0.0
3, iterativefit, up_jes,2,1.6,2.5,40.0,60.0,0.0,0.0075, 0.865823864937
3, iterativefit, up_jes,2,1.6,2.5,40.0,60.0,0.0075,0.0225, (0.778821+11.6004*x)
3, iterativefit, up_jes,2,1.6,2.5,40.0,60.0,0.0225,0.0375, (1.00092+1.72946*x)
3, iterativefit, up_jes,2,1.6,2.5,40.0,60.0,0.0375,0.0525, (1.04902+0.446741*x)
